"","taxa_id","x","y","zero_ind","contrast","Domain","Phylum","Order","Class","Family","Genus"
"1","Otu00001",-0.244228698444309,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"2","Otu00001",-0.464050208425533,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"3","Otu00002",-0.238974426410641,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"4","Otu00002",-0.636489542344162,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"5","Otu00004",-0.481188663714786,0,"No","T1","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge"
"6","Otu00004",-2.3674963127445,0,"No","TF","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge"
"7","Otu00006",-0.307122728042088,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"8","Otu00006",0.206089922159072,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"9","Otu00011",0.455990308602002,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus"
"10","Otu00013",-0.414633586438082,0,"No","T1","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge"
"11","Otu00013",-0.997532541282501,0,"No","TF","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge"
"12","Otu00015",0.941798686098219,0,"No","TF","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","MBIC10086"
"13","Otu00015",1.46695884352466,0,"No","T1","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","MBIC10086"
"14","Otu00019",-0.097368793906296,0,"No","T1","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902"
"15","Otu00019",0.0137377814860859,0,"No","TF","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902"
"16","Otu00023",0.146720756134756,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"17","Otu00025",0.379188108141219,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria"
"18","Otu00025",-1.76615199874822,324,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria"
"19","Otu00031",-0.121224156905898,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"20","Otu00031",-0.0305708543060834,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"21","Otu00047",-0.209421373331416,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria"
"22","Otu00048",-0.659704325735865,0,"No","T1","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified"
"23","Otu00052",0.374570183673309,0,"No","T1","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter"
"24","Otu00055",-0.658616322294491,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Algicola"
"25","Otu00058",1.82345520220813,137,"No","TF","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","Prosthecochloris"
"26","Otu00062",-0.497274720982829,372,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"27","Otu00062",0.00145300707527679,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"28","Otu00068",0.316540588201782,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"29","Otu00068",-0.547998481137369,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"30","Otu00072",-0.217873179015912,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadales_Incertae_Sedis","Eilatimonas"
"31","Otu00073",0.261406798705706,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"32","Otu00074",-0.307746957297606,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Shimia"
"33","Otu00078",-0.145196166803573,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"34","Otu00079",0.0398156086527287,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured_ge"
"35","Otu00080",-0.161024595091951,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"36","Otu00080",-1.44212190925565,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"37","Otu00084",0.261232191216829,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae","Thalassospira"
"38","Otu00090",0.138755041220005,0,"No","T1","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Paeniglutamicibacter"
"39","Otu00090",0.158361113963442,0,"No","TF","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Paeniglutamicibacter"
"40","Otu00091",-0.0797719903754895,0,"No","T1","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter"
"41","Otu00091",-0.186849402827013,0,"No","TF","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter"
"42","Otu00092",-0.18895244588466,0,"No","T1","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured"
"43","Otu00092",1.15808410706596,142,"No","TF","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured"
"44","Otu00093",-0.500413271006655,0,"No","TF","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Nostocaceae","Rivularia_PCC-7116"
"45","Otu00096",-0.0780534287318947,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"46","Otu00096",-0.292127881717918,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"47","Otu00097",-0.0817580770453142,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"48","Otu00097",-0.0358363957471599,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"49","Otu00101",-0.506572577760599,238,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadales_unclassified","Alteromonadales_unclassified"
"50","Otu00102",-0.0622263566627733,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"51","Otu00102",-1.12930521086764,345,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"52","Otu00104",-0.179854246640163,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified"
"53","Otu00104",0.157404916872618,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified"
"54","Otu00105",0.642181445626931,0,"No","T1","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","BIrii41_ge"
"55","Otu00105",0.105351523762639,0,"No","TF","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","BIrii41_ge"
"56","Otu00109",0.00216890897841629,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"57","Otu00109",0.0978265421707493,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"58","Otu00112",0.0242928955718935,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Catenococcus"
"59","Otu00114",0.142113044917353,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius"
"60","Otu00115",-0.181131838233771,0,"No","TF","Bacteria","Actinobacteria","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina"
"61","Otu00115",0.253445836883341,0,"No","T1","Bacteria","Actinobacteria","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina"
"62","Otu00116",0.19074566454311,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","Francisellaceae_ge"
"63","Otu00117",0.155429724100149,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified"
"64","Otu00127",-0.166769664055596,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae_unclassified"
"65","Otu00132",-0.0755190637620673,0,"No","T1","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacter"
"66","Otu00132",0.150798163334064,0,"No","TF","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacter"
"67","Otu00139",0.120445600559774,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured"
"68","Otu00139",-0.0662491270974254,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured"
"69","Otu00141",-0.187358972929443,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda"
"70","Otu00142",-0.1534551978795,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","AEGEAN-169_marine_group_ge"
"71","Otu00142",-0.0765663103978329,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","AEGEAN-169_marine_group_ge"
"72","Otu00146",0.0519351751922773,0,"No","TF","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Paraspirulinaceae","Spirulina_P7"
"73","Otu00151",0.0769464913744282,0,"No","T1","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"74","Otu00151",-0.119888922201067,0,"No","TF","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"75","Otu00153",-0.441099954561639,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Labrenzia"
"76","Otu00155",-0.410562971628788,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","uncultured"
"77","Otu00156",-0.04998626246284,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured"
"78","Otu00163",0.288246946302127,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia"
"79","Otu00163",0.0827527410242614,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia"
"80","Otu00167",0.106113026930523,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"81","Otu00172",-0.0121972579306713,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"82","Otu00174",0.427629127472188,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter"
"83","Otu00179",-0.258720429999175,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"84","Otu00193",-0.303656441686732,0,"No","T1","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"85","Otu00194",-0.0255248545444513,0,"No","T1","Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307"
"86","Otu00196",0.112842194268746,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae_unclassified"
"87","Otu00196",0.150213409491691,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae_unclassified"
"88","Otu00197",-0.130047295728997,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thalassobius"
"89","Otu00198",-0.0584890319457147,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina"
"90","Otu00201",-0.135164992073348,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"91","Otu00202",-0.0232902464402701,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"92","Otu00203",0.106943893475407,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"93","Otu00206",0.202486671774974,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda"
"94","Otu00208",-0.0295661659154475,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea"
"95","Otu00219",-0.159894287996549,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"96","Otu00222",-0.106234913844291,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea"
"97","Otu00224",-0.0747219456878623,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade_fa","SAR86_clade_ge"
"98","Otu00224",-0.126797862021733,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade_fa","SAR86_clade_ge"
"99","Otu00226",-0.0348076397072434,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"100","Otu00226",0.0926047370255527,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"101","Otu00227",-0.185524222946725,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Stappiaceae_unclassified"
"102","Otu00228",0.313124359221281,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia"
"103","Otu00231",0.11827903499507,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia"
"104","Otu00233",0.111024047386274,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Lentilitoribacter"
"105","Otu00234",-0.0521855112436785,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured"
"106","Otu00238",-0.0633744020236383,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"107","Otu00239",0.0820613577053764,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_unclassified"
"108","Otu00239",-0.205436598164107,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_unclassified"
"109","Otu00240",-0.344311570638589,186,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"110","Otu00241",-0.219151464162658,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured"
"111","Otu00244",0.187084315119111,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia"
"112","Otu00244",0.042290979652746,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia"
"113","Otu00245",0.193508681388266,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter"
"114","Otu00247",0.168874174780279,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","uncultured"
"115","Otu00247",-0.233214730864982,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","uncultured"
"116","Otu00252",0.162550112160159,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"117","Otu00260",0.0902940307413829,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda"
"118","Otu00260",-0.48060141558364,0,"No","TF","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda"
"119","Otu00263",-0.330358100823242,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter_4"
"120","Otu00269",-0.152004517514188,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ahrensia"
"121","Otu00270",0.0441842521214551,0,"No","T1","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","uncultured","uncultured_ge"
"122","Otu00274",-0.161624188535514,0,"No","T1","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Blastopirellula"
"123","Otu00285",-0.0740772933450348,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera"
"124","Otu00285",0.171630863032672,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera"
"125","Otu00291",-0.131367432628431,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter"
"126","Otu00291",0.160086433793349,0,"No","TF","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter"
"127","Otu00292",-0.101007660820602,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Silicimonas"
"128","Otu00292",-0.111338412313262,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Silicimonas"
"129","Otu00299",0.290988098448541,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina"
"130","Otu00302",0.055145032293995,0,"No","T1","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group"
"131","Otu00309",-0.292660954724997,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria"
"132","Otu00312",0.0315971061945401,0,"No","T1","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tropicibacter"
"133","Otu00312",-0.0436228421880408,0,"No","TF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tropicibacter"
"134","Otu00313",-0.152342844820666,0,"No","T1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"135","Otu00319",0.0377428281727113,0,"No","T1","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planomicrobium"
"136","Otu00320",0.0198940600460209,0,"No","T1","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_unclassified"
"137","Otu00323",0.108027025986057,0,"No","T1","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group"
"138","Otu00324",0.683699736918394,0,"No","T1","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacter"
