"","OTU","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","Genus","top.group"
"67","Otu00004","S419",0.952,"S419","sample","370","Ambient","Montipora_capitata","T1","3.7","5","C","","419","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"84","Otu00004","SN82",0.93,"SN82","sample","373","Ambient","Montipora_capitata","T0","5.3","5","C","","N82","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"66","Otu00004","SN150",0.892666666666667,"SN150","sample","364","High","Montipora_capitata","T1","6.0","11","CD","","N150","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"72","Otu00004","SN42",0.887333333333333,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"71","Otu00004","SN152",0.875,"SN152","sample","374","Ambient","Montipora_capitata","TF","3.2","8","CD","","N152","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"69","Otu00004","S848",0.840333333333333,"S848","sample","367","Ambient","Montipora_capitata","T1","5.8","5","C","","848","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"47","Otu00004","S1437",0.83,"S1437","sample","367","High","Montipora_capitata","TF","5.8","6","C","","1437","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"65","Otu00004","S3479",0.824,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"57","Otu00004","S1753",0.809,"S1753","sample","370","Ambient","Montipora_capitata","T0","3.7","9","C","Yes","1753","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"49","Otu00004","S1753b",0.807,"S1753b","sample","370","Ambient","Montipora_capitata","T0","3.7","9","C","Yes","1753","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"61","Otu00004","SN110",0.804333333333333,"SN110","sample","369","Ambient","Montipora_capitata","TF","3.3","4","CD","","N110","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"51","Otu00004","S2284",0.777333333333333,"S2284","sample","369","High","Montipora_capitata","TF","3.3","6","CD","","2284","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"55","Otu00004","S1226",0.756333333333333,"S1226","sample","370","Ambient","Montipora_capitata","TF","3.7","9","C","","1226","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"87","Otu00004","SN96",0.675333333333333,"SN96","sample","368","Ambient","Montipora_capitata","TF","3.7","9","CD","","N96","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"54","Otu00004","S179",0.672,"S179","sample","369","High","Montipora_capitata","T1","3.3","2","CD","","179","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"75","Otu00004","SN33",0.610666666666667,"SN33","sample","364","High","Montipora_capitata","T0","6.0","7","CD","","N33","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"53","Otu00004","S3422",0.506,"S3422","sample","373","High","Montipora_capitata","TF","5.3","7","C","","3422","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"35","Otu00001","SN64",0.467333333333333,"SN64","sample","366","High","Montipora_capitata","T0","7.0","6","CD","","N64","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"30","Otu00001","SN49",0.445666666666667,"SN49","sample","372","Ambient","Montipora_capitata","T1","5.6","4","C","","N49","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"62","Otu00004","S377",0.436,"S377","sample","373","Ambient","Montipora_capitata","TF","5.3","5","C","","377","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"45","Otu00004","S1104",0.426666666666667,"S1104","sample","365","Ambient","Montipora_capitata","TF","6.7","4","CD","","1104","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"88","Otu00004","SN92",0.413,"SN92","sample","368","Ambient","Montipora_capitata","T1","3.7","8","CD","","N92","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"77","Otu00004","SN45",0.372,"SN45","sample","369","Ambient","Montipora_capitata","T1","3.3","1","CD","","N45","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"58","Otu00004","S3469",0.364666666666667,"S3469","sample","374","High","Montipora_capitata","T1","3.2","6","CD","","3469","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"46","Otu00004","S1791",0.288333333333333,"S1791","sample","363","High","Montipora_capitata","T1","5.4","6","C","","1791","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"86","Otu00004","SN94",0.275333333333333,"SN94","sample","367","High","Montipora_capitata","T0","5.8","2","C","","N94","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"68","Otu00004","S3472",0.229,"S3472","sample","372","High","Montipora_capitata","T1","5.6","3","C","","3472","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"78","Otu00004","SN192",0.173666666666667,"SN192","sample","373","Ambient","Montipora_capitata","T1","5.3","8","C","","N192","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"81","Otu00004","SN184",0.170666666666667,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"76","Otu00004","SN172",0.141666666666667,"SN172","sample","374","Ambient","Montipora_capitata","T1","3.2","5","CD","","N172","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"102","Otu00025","S335",0.138333333333333,"S335","sample","363","High","Montipora_capitata","TF","5.4","11","C","","335","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"56","Otu00004","S3204",0.137666666666667,"S3204","sample","370","High","Montipora_capitata","TF","3.7","11","C",NA,"3204","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"82","Otu00004","SN49",0.0876666666666667,"SN49","sample","372","Ambient","Montipora_capitata","T1","5.6","4","C","","N49","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"111","Otu00025","S3482",0.0756666666666667,"S3482","sample","373","High","Montipora_capitata","T1","5.3","3","C","","3482","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"117","Otu00025","SN172",0.0746666666666667,"SN172","sample","374","Ambient","Montipora_capitata","T1","3.2","5","CD","","N172","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"64","Otu00004","S797",0.071,"S797","sample","365","Ambient","Montipora_capitata","T1","6.7","1","CD","","797","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"63","Otu00004","S3470",0.0653333333333333,"S3470","sample","364","High","Montipora_capitata","TF","6.0","2","CD","","3470","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"149","Otu00092","S3473",0.0536666666666667,"S3473","sample","372","High","Montipora_capitata","TF","5.6","6","C","","3473","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"93","Otu00025","S153",0.0453333333333333,"S153","sample","371","Ambient","Montipora_capitata","T1","3.4","9","C","","153","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"119","Otu00025","SN192",0.0443333333333333,"SN192","sample","373","Ambient","Montipora_capitata","T1","5.3","8","C","","N192","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"104","Otu00025","S3470",0.0436666666666667,"S3470","sample","364","High","Montipora_capitata","TF","6.0","2","CD","","3470","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"41","Otu00001","SN38",0.0423333333333333,"SN38","sample","371","Ambient","Montipora_capitata","T0","3.4","8","C","","N38","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"110","Otu00025","S848",0.0413333333333333,"S848","sample","367","Ambient","Montipora_capitata","T1","5.8","5","C","","848","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"152","Otu00092","S3470",0.0336666666666667,"S3470","sample","364","High","Montipora_capitata","TF","6.0","2","CD","","3470","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"105","Otu00025","S2284",0.033,"S2284","sample","369","High","Montipora_capitata","TF","3.3","6","CD","","2284","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"109","Otu00025","SN184",0.0326666666666667,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"137","Otu00092","S335",0.0246666666666667,"S335","sample","363","High","Montipora_capitata","TF","5.4","11","C","","335","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"157","Otu00092","SN184",0.0236666666666667,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"8","Otu00001","S3473",0.023,"S3473","sample","372","High","Montipora_capitata","TF","5.6","6","C","","3473","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"123","Otu00025","SN49",0.0226666666666667,"SN49","sample","372","Ambient","Montipora_capitata","T1","5.6","4","C","","N49","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"118","Otu00025","S797",0.0216666666666667,"S797","sample","365","Ambient","Montipora_capitata","T1","6.7","1","CD","","797","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"44","Otu00001","SN9",0.0213333333333333,"SN9","sample","363","High","Montipora_capitata","T0","5.4","11","C","","N9","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"103","Otu00025","S1753b",0.0163333333333333,"S1753b","sample","370","Ambient","Montipora_capitata","T0","3.7","9","C","Yes","1753","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"59","Otu00004","S619",0.016,"S619","sample","368","High","Montipora_capitata","TF","3.7","2","CD","","619","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"96","Otu00025","S3472",0.0156666666666667,"S3472","sample","372","High","Montipora_capitata","T1","5.6","3","C","","3472","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"6","Otu00001","S1104",0.0153333333333333,"S1104","sample","365","Ambient","Montipora_capitata","TF","6.7","4","CD","","1104","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"7","Otu00001","S1791",0.015,"S1791","sample","363","High","Montipora_capitata","T1","5.4","6","C","","1791","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"29","Otu00001","SN184",0.0146666666666667,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"21","Otu00001","SN190",0.0126666666666667,"SN190","sample","366","High","Montipora_capitata","T1","7.0","2","CD","","N190","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"3","Otu00001","S1226",0.0123333333333333,"S1226","sample","370","Ambient","Montipora_capitata","TF","3.7","9","C","","1226","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"131","Otu00025","SN45",0.012,"SN45","sample","369","Ambient","Montipora_capitata","T1","3.3","1","CD","","N45","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"153","Otu00092","S797",0.0113333333333333,"S797","sample","365","Ambient","Montipora_capitata","T1","6.7","1","CD","","797","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"20","Otu00001","S619",0.0106666666666667,"S619","sample","368","High","Montipora_capitata","TF","3.7","2","CD","","619","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"98","Otu00025","S1753",0.0106666666666667,"S1753","sample","370","Ambient","Montipora_capitata","T0","3.7","9","C","Yes","1753","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"188","Otu00139","S3473",0.0106666666666667,"S3473","sample","372","High","Montipora_capitata","TF","5.6","6","C","","3473","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"99","Otu00025","S3469",0.00933333333333333,"S3469","sample","374","High","Montipora_capitata","T1","3.2","6","CD","","3469","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"140","Otu00092","S2284",0.00933333333333333,"S2284","sample","369","High","Montipora_capitata","TF","3.3","6","CD","","2284","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"141","Otu00092","S153",0.00933333333333333,"S153","sample","371","Ambient","Montipora_capitata","T1","3.4","9","C","","153","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"202","Otu00139","SN64",0.009,"SN64","sample","366","High","Montipora_capitata","T0","7.0","6","CD","","N64","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"154","Otu00092","S3479",0.00866666666666667,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"2","Otu00001","S153",0.00733333333333333,"S153","sample","371","Ambient","Montipora_capitata","T1","3.4","9","C","","153","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"50","Otu00004","S1133",0.00733333333333333,"S1133","sample","368","High","Montipora_capitata","T1","3.7","11","CD","","1133","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","P3OB-42_ge","core"
"148","Otu00092","S619",0.00733333333333333,"S619","sample","368","High","Montipora_capitata","TF","3.7","2","CD","","619","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"166","Otu00092","SN45",0.00733333333333333,"SN45","sample","369","Ambient","Montipora_capitata","T1","3.3","1","CD","","N45","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"23","Otu00001","S377",0.00666666666666667,"S377","sample","373","Ambient","Montipora_capitata","TF","5.3","5","C","","377","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"144","Otu00092","S3472",0.00666666666666667,"S3472","sample","372","High","Montipora_capitata","T1","5.6","3","C","","3472","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"170","Otu00092","SN92",0.00666666666666667,"SN92","sample","368","Ambient","Montipora_capitata","T1","3.7","8","CD","","N92","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"127","Otu00025","SN94",0.00566666666666667,"SN94","sample","367","High","Montipora_capitata","T0","5.8","2","C","","N94","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"135","Otu00092","S1791",0.00566666666666667,"S1791","sample","363","High","Montipora_capitata","T1","5.4","6","C","","1791","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"201","Otu00139","SN190",0.00566666666666667,"SN190","sample","366","High","Montipora_capitata","T1","7.0","2","CD","","N190","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"191","Otu00139","S3470",0.005,"S3470","sample","364","High","Montipora_capitata","TF","6.0","2","CD","","3470","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"209","Otu00139","SN184",0.005,"SN184","sample","363","Ambient","Montipora_capitata","T1","5.4","9","C","","N184","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"180","Otu00139","S153",0.00466666666666667,"S153","sample","371","Ambient","Montipora_capitata","T1","3.4","9","C","","153","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"187","Otu00139","S1791",0.00466666666666667,"S1791","sample","363","High","Montipora_capitata","T1","5.4","6","C","","1791","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"217","Otu00139","SN9",0.00466666666666667,"SN9","sample","363","High","Montipora_capitata","T0","5.4","11","C","","N9","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"5","Otu00001","S1753",0.00433333333333333,"S1753","sample","370","Ambient","Montipora_capitata","T0","3.7","9","C","Yes","1753","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"213","Otu00139","SN42",0.00433333333333333,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"120","Otu00025","SN72",0.004,"SN72","sample","368","High","Montipora_capitata","T0","3.7","7","CD","","N72","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"122","Otu00025","SN92",0.004,"SN92","sample","368","Ambient","Montipora_capitata","T1","3.7","8","CD","","N92","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"126","Otu00025","SN42",0.004,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"189","Otu00139","SN110",0.004,"SN110","sample","369","Ambient","Montipora_capitata","TF","3.3","4","CD","","N110","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"116","Otu00025","S377",0.00366666666666667,"S377","sample","373","Ambient","Montipora_capitata","TF","5.3","5","C","","377","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"145","Otu00092","S848",0.00366666666666667,"S848","sample","367","Ambient","Montipora_capitata","T1","5.8","5","C","","848","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"147","Otu00092","S3469",0.00366666666666667,"S3469","sample","374","High","Montipora_capitata","T1","3.2","6","CD","","3469","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"34","Otu00001","SN94",0.00333333333333333,"SN94","sample","367","High","Montipora_capitata","T0","5.8","2","C","","N94","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"136","Otu00092","S1437",0.00333333333333333,"S1437","sample","367","High","Montipora_capitata","TF","5.8","6","C","","1437","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"167","Otu00092","SN192",0.00333333333333333,"SN192","sample","373","Ambient","Montipora_capitata","T1","5.3","8","C","","N192","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"12","Otu00001","S2284",0.003,"S2284","sample","369","High","Montipora_capitata","TF","3.3","6","CD","","2284","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"27","Otu00001","SN150",0.003,"SN150","sample","364","High","Montipora_capitata","T1","6.0","11","CD","","N150","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"193","Otu00139","S3479",0.003,"S3479","sample","367","High","Montipora_capitata","T1","5.8","3","C","","3479","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"214","Otu00139","SN94",0.003,"SN94","sample","367","High","Montipora_capitata","T0","5.8","2","C","","N94","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"33","Otu00001","SN42",0.00266666666666667,"SN42","sample","364","Ambient","Montipora_capitata","TF","6.0","5","CD","","N42","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"43","Otu00001","SN82",0.00266666666666667,"SN82","sample","373","Ambient","Montipora_capitata","T0","5.3","5","C","","N82","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","core"
"128","Otu00025","SN64",0.00266666666666667,"SN64","sample","366","High","Montipora_capitata","T0","7.0","6","CD","","N64","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","core"
"142","Otu00092","S3422",0.00266666666666667,"S3422","sample","373","High","Montipora_capitata","TF","5.3","7","C","","3422","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","uncultured","core"
"177","Otu00139","S335",0.00266666666666667,"S335","sample","363","High","Montipora_capitata","TF","5.4","11","C","","335","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
"186","Otu00139","S3469",0.00266666666666667,"S3469","sample","374","High","Montipora_capitata","T1","3.2","6","CD","","3469","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","core"
